"Date","Coffee","Milk","Payment","Payment.Date","InOut","Balance"
"2009-10-29",0,0,0,"0",0,0
"2009-12-01",0,0,0,"0",0,0
"2010-01-28",0,0,0,"0",0,0
"2010-03-05",0,0,0,"0",0,0
"2010-04-29",0,0,0,"0",0,0
"2010-08-04",0,0,0,"0",0,0
"2010-09-27",0,0,0,"0",0,0
"2010-11-04",0,0,0,"0",0,0
"2010-12-07",0,0,0,"0",0,0
"2011-01-19",0,0,0,"0",0,0
"2011-02-23",0,0,0,"0",0,0
"2011-04-28",0,0,0,"0",0,0
"2011-06-14",0,0,0,"0",0,0
"2011-07-15",0,0,0,"0",0,0
"2011-08-19",0,0,0,"0",0,0
"2011-09-22",12,12,20,"2011-08-29",14,14
"2011-12-06",39,39,0,"",-19.5,-5.5
"2012-01-30",16,16,20,"2011-12-08",12,6.5
"2012-04-13",15,15,0,"",-7.5,-1
"2012-06-13",11,11,10,"2012-05-02",4.5,3.5
"2012-09-19",10,10,0,"",-5,-1.5
"2012-10-06",4,4,0,"",-2,-3.5
"2012-11-28",11,13,20,"0",14.2,10.7
"2013-01-28",5,19,0,"",-4.6,6.1
"2013-02-08",4,8,0,"",-2.6,3.5
"2013-04-14",7,19,0,"",-5.3,-1.8
