"Date","Coffee","Milk","Payment","Payment.Date","InOut","Balance"
"2009-10-29",1,1,0,"",-0.25,-0.25
"2009-12-01",2,2,0,"",-0.5,-0.75
"2010-01-28",0,0,0,"",0,-0.75
"2010-03-05",0,0,0,"",0,-0.75
"2010-04-29",0,0,0,"",0,-0.75
"2010-08-04",0,0,0,"",0,-0.75
"2010-09-27",4,4,0,"",-1,-1.75
"2010-11-04",6,6,10,"2010-09-30",7.6,5.85
"2010-12-07",2,2,0,"",-0.7,5.15
"2011-01-19",4,4,0,"",-1.6,3.55
"2011-02-23",0,0,0,"",0,3.55
"2011-04-28",4,4,0,"",-1.6,1.95
"2011-06-14",4,4,0,"",-1.6,0.349999999999999
"2011-07-15",2,2,0,"",-1,-0.650000000000001
"2011-08-19",1,1,0,"",-0.5,-1.15
"2011-09-22",2,2,15,"2011-09-19",14,12.85
"2011-12-06",0,0,0,"",0,12.85
"2012-01-30",2,2,0,"",-1,11.85
"2012-04-13",0,0,0,"",0,11.85
"2012-06-13",0,0,0,"",0,11.85
"2012-09-19",0,0,0,"0",0,11.85
"2012-10-06",0,0,0,"0",0,11.85
"2012-11-28",0,0,0,"0",0,11.85
"2013-01-28",0,0,0,"0",0,11.85
"2013-02-08",0,0,0,"0",0,11.85
"2013-04-14",0,0,0,"0",0,11.85
