"Date","Coffee","Milk","Payment","Payment.Date","InOut","Balance"
"2009-10-29",0,0,0,"0",0,0
"2009-12-01",0,0,0,"0",0,0
"2010-01-28",0,0,0,"0",0,0
"2010-03-05",0,0,0,"0",0,0
"2010-04-29",8,8,0,"",-2,-2
"2010-08-04",55,55,20,"2010-05-10",6.25,4.25
"2010-09-27",51,51,1.5,"2010-08-04",-11.25,-7
"2010-11-04",21,0,0,"",-5.25,-12.25
"2010-12-07",13,0,35,"2010-11-08",31.75,19.5
"2011-01-19",13,0,0,"",-3.25,16.25
"2011-02-23",30,0,0,"",-7.5,8.75
"2011-04-28",16,0,0,"",-4,4.75
"2011-06-14",13,0,0,"",-3.25,1.5
"2011-07-15",1,0,0,"",-0.35,1.15
"2011-08-19",19,0,0,"",-6.65,-5.5
"2011-09-22",5,0,8.5,"2011-09-05",6.75,1.25
"2011-12-06",0,0,0,"",0,1.25
"2012-01-30",0,0,0,"",0,1.25
"2012-04-13",0,0,0,"",0,1.25
"2012-06-13",0,0,0,"0",0,1.25
"2012-09-19",0,0,0,"0",0,1.25
"2012-10-06",0,0,0,"0",0,1.25
"2012-11-28",0,0,0,"0",0,1.25
"2013-01-28",0,0,0,"0",0,1.25
"2013-02-08",0,0,0,"0",0,1.25
"2013-04-14",0,0,0,"0",0,1.25
