"Date","Coffee","Milk","Payment","Payment.Date","InOut","Balance"
"2009-10-29",0,0,0,"0",0,0
"2009-12-01",0,0,0,"0",0,0
"2010-01-28",0,0,0,"0",0,0
"2010-03-05",0,0,0,"0",0,0
"2010-04-29",1,1,0,"",-0.25,-0.25
"2010-08-04",2,2,5,"2010-05-10",4.5,4.25
"2010-09-27",0,0,0,"",0,4.25
"2010-11-04",0,0,0,"",0,4.25
"2010-12-07",0,0,0,"",0,4.25
"2011-01-19",0,0,0,"",0,4.25
"2011-02-23",2,2,0,"",-0.7,3.55
"2011-04-28",1,0,0,"",-0.25,3.3
"2011-06-14",5,0,0,"",-1.25,2.05
"2011-07-15",0,0,0,"",0,2.05
"2011-08-19",1,0,0,"",-0.35,1.7
"2011-09-22",2,0,0,"",-0.7,1
"2011-12-06",4,0,0,"",-1.4,-0.4
"2012-01-30",0,0,0,"",0,-0.4
"2012-04-13",0,0,0,"",0,-0.4
"2012-06-13",0,0,0,"",0,-0.4
"2012-09-19",0,0,0,"0",0,-0.4
"2012-10-06",0,0,0,"0",0,-0.4
"2012-11-28",0,0,0,"0",0,-0.4
"2013-01-28",0,0,0,"0",0,-0.4
"2013-02-08",0,0,0,"0",0,-0.4
"2013-04-14",0,0,0,"0",0,-0.4
