"Date","Coffee","Milk","Payment","Payment.Date","InOut","Balance"
"2009-10-29",9,9,0,"",-2.25,-2.25
"2009-12-01",33,33,10,"2009-11-02",1.75,-0.5
"2010-01-28",14,14,0,"",-3.5,-4
"2010-03-05",20,20,0,"",-5,-9
"2010-04-29",35,35,20,"2010-03-16",11.25,2.25
"2010-08-04",77,77,0,"",-19.25,-17
"2010-09-27",43,43,40,"2010-09-01",29.25,12.25
"2010-11-04",48,0,0,"",-12,0.25
"2010-12-07",39,0,0,"",-9.75,-9.5
"2011-01-19",19,0,0,"",-4.75,-14.25
"2011-02-23",53,0,40,"2011-01-25",26.75,12.5
"2011-04-28",71,0,0,"",-17.75,-5.25
"2011-06-14",16,0,0,"",-4,-9.25
"2011-07-15",35,0,0,"",-12.25,-21.5
"2011-08-19",20,0,40,"2011-08-15",33,11.5
"2011-09-22",10,0,0,"",-3.5,8
"2011-12-06",71,0,0,"",-24.85,-16.85
"2012-01-30",58,0,40,"2011-12-19",19.7,2.85
"2012-04-13",117,0,40,"2012-03-30",-0.949999999999996,1.90000000000001
"2012-06-13",65,0,0,"",-22.75,-20.85
"2012-09-19",24,0,40,"2012-Sep-19",31.6,10.75
"2012-10-06",16,0,0,"",-5.6,5.15000000000001
"2012-11-28",66,0,0,"0",-23.1,-17.95
"2013-01-28",34,0,25,"",13.1,-4.84999999999999
"2013-02-08",2,0,0,"",-0.7,-5.54999999999999
"2013-04-14",6,0,0,"",-2.1,-7.64999999999999
