"Date","Coffee","Milk","Payment","Payment.Date","InOut","Balance"
"2009-10-29",2,2,0,"",-0.5,-0.5
"2009-12-01",10,10,0,"",-2.5,-3
"2010-01-28",15,15,10,"2009-12-01",6.25,3.25
"2010-03-05",4,4,0,"",-1,2.25
"2010-04-29",4,4,0,"",-1,1.25
"2010-08-04",0,0,0,"",0,1.25
"2010-09-27",0,0,0,"",0,1.25
"2010-11-04",0,0,0,"",0,1.25
"2010-12-07",14,0,0,"",-3.5,-2.25
"2011-01-19",17,0,0,"",-4.25,-6.5
"2011-02-23",10,0,0,"",-2.5,-9
"2011-04-28",7,0,12,"2011-04-15",10.25,1.25
"2011-06-14",0,0,0,"",0,1.25
"2011-07-15",1,0,0,"",-0.35,0.9
"2011-08-19",0,0,0,"",0,0.9
"2011-09-22",0,0,0,"",0,0.9
"2011-12-06",0,0,0,"",0,0.9
"2012-01-30",0,0,0,"",0,0.9
"2012-04-13",0,0,0,"",0,0.9
"2012-06-13",0,0,0,"",0,0.9
"2012-09-19",0,0,0,"",0,0.9
"2012-10-06",0,0,0,"",0,0.9
"2012-11-28",0,0,0,"0",0,0.9
"2013-01-28",0,0,0,"",0,0.9
"2013-02-08",0,0,0,"",0,0.9
"2013-04-14",2,0,0,"",-0.7,0.2
