"Date","Coffee","Milk","Payment","Payment.Date","InOut","Balance"
"2009-10-29",0,0,0,"0",0,0
"2009-12-01",0,0,0,"0",0,0
"2010-01-28",0,0,0,"0",0,0
"2010-03-05",0,0,0,"0",0,0
"2010-04-29",0,0,0,"0",0,0
"2010-08-04",0,0,0,"0",0,0
"2010-09-27",0,0,0,"0",0,0
"2010-11-04",0,0,0,"0",0,0
"2010-12-07",0,0,0,"0",0,0
"2011-01-19",0,0,0,"0",0,0
"2011-02-23",0,0,20,"2011-03-08",20,20
"2011-04-28",73,0,0,"",-18.25,1.75
"2011-06-14",14,0,40,"2011-06-09",36.5,38.25
"2011-07-15",39,0,0,"",-13.65,24.6
"2011-08-19",40,0,0,"",-14,10.6
"2011-09-22",18,0,0,"",-6.3,4.3
"2011-12-06",28,0,0,"",-9.8,-5.5
"2012-01-30",13,0,40,"2012-01-13",35.45,29.95
"2012-04-13",49,0,0,"",-17.15,12.8
"2012-06-13",29,0,0,"",-10.15,2.65000000000001
"2012-09-19",45,0,0,"",-15.75,-13.1
"2012-10-06",9,0,35,"2012-Sep-20",31.85,18.75
"2012-11-28",15,0,0,"0",-5.25,13.5
"2013-01-28",3,0,0,"",-1.05,12.45
"2013-02-08",4,0,0,"",-1.4,11.05
"2013-04-14",14,0,0,"",-4.9,6.15000000000001
